Level,Skill,Subskill,Value,LevelKey,Discipline,Role
7,Engineering,Design Calculations,1,L7,Electrical,Engineer
7,Engineering,Specifications and TBA,NA,L7,Electrical,Engineer
7,Engineering,Vendor Drawing Review,NA,L7,Electrical,Engineer
7,Engineering,Power System Studies using,1,L7,Electrical,Engineer
7,Engineering,Power System Studies using SKM,1,L7,Electrical,Engineer
7,Engineering,LV One Line Diagram,NA,L7,Electrical,Engineer
7,Engineering,MV One Line Diagram,NA,L7,Electrical,Engineer
7,Engineering,LV Schematics and Wiring Diagrams,NA,L7,Electrical,Engineer
7,Engineering,MV Schematics and Wiring Diagrams,NA,L7,Electrical,Engineer
7,Engineering,SPEL capabilities,1,L7,Electrical,Engineer
7,Engineering,LV Cable & Conduit Schedule,1,L7,Electrical,Engineer
7,Engineering,MV Cable & Conduit Schedule,NA,L7,Electrical,Engineer
7,Engineering,Area Classification,NA,L7,Electrical,Engineer
7,Engineering,Electrical Layouts,1,L7,Electrical,Engineer
7,Engineering,Panel Schedules,NA,L7,Electrical,Engineer
7,Engineering,PDC Equipment Layout,NA,L7,Electrical,Engineer
7,Engineering,Lighting software visual,1,L7,Electrical,Engineer
7,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L7,Electrical,Engineer
7,Engineering,Sub-Station (Switchyard) Engineering,NA,L7,Electrical,Engineer
7,Engineering,Scope of work for Electrical Heat Tracing,NA,L7,Electrical,Engineer
7,Engineering,Scope of work for cathodic protection,NA,L7,Electrical,Engineer
7,Engineering,"PA, FA and communication system layout",NA,L7,Electrical,Engineer
7,Engineering,Site Supervision (Y/N),NA,L7,Electrical,Engineer
7,Software Capablities,SP3D Modeling (N/U/AS),NA,L7,Electrical,Engineer
7,Software Capablities,Smart Sketch (N/U/AS),NA,L7,Electrical,Engineer
7,Software Capablities,AVEVA E3D (Y/N),NA,L7,Electrical,Engineer
7,Software Capablities,REVIT (Y/N),NA,L7,Electrical,Engineer
7,Software Capablities,Microstation (Y/N),NA,L7,Electrical,Engineer
7,Software Capablities,Plant 3D (Y/N),NA,L7,Electrical,Engineer
7,Software Capablities,AutoCAD (Y/N),NA,L7,Electrical,Engineer
7,3D Modelling ,Grounding,NA,L7,Electrical,Engineer
7,3D Modelling ,Cable Tray,NA,L7,Electrical,Engineer
7,3D Modelling ,Lighting,NA,L7,Electrical,Engineer
7,3D Modelling ,Duct Bank,NA,L7,Electrical,Engineer
7,3D Modelling ,Electrical Equipment,NA,L7,Electrical,Engineer
7,3D Modelling ,PDC,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,One Line Diagrams,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Area Classification Drawings,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Grounding Drawings,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Module Drawings,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Power Drawings,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Cable Tray Drawings,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Duct Bank Drawings,NA,L7,Electrical,Engineer
7,Drafting 2D Layouts,Lighting Drawings,NA,L7,Electrical,Engineer
8,Engineering,Design Calculations,2,L8,Electrical,Engineer
8,Engineering,Specifications and TBA,NA,L8,Electrical,Engineer
8,Engineering,Vendor Drawing Review,1,L8,Electrical,Engineer
8,Engineering,Power System Studies using,1,L8,Electrical,Engineer
8,Engineering,Power System Studies using SKM,1,L8,Electrical,Engineer
8,Engineering,LV One Line Diagram,1,L8,Electrical,Engineer
8,Engineering,MV One Line Diagram,NA,L8,Electrical,Engineer
8,Engineering,LV Schematics and Wiring Diagrams,1,L8,Electrical,Engineer
8,Engineering,MV Schematics and Wiring Diagrams,NA,L8,Electrical,Engineer
8,Engineering,SPEL capabilities,2,L8,Electrical,Engineer
8,Engineering,LV Cable & Conduit Schedule,2,L8,Electrical,Engineer
8,Engineering,MV Cable & Conduit Schedule,1,L8,Electrical,Engineer
8,Engineering,Area Classification,1,L8,Electrical,Engineer
8,Engineering,Electrical Layouts,2,L8,Electrical,Engineer
8,Engineering,Panel Schedules,1,L8,Electrical,Engineer
8,Engineering,PDC Equipment Layout,1,L8,Electrical,Engineer
8,Engineering,Lighting software visual,2,L8,Electrical,Engineer
8,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L8,Electrical,Engineer
8,Engineering,Sub-Station (Switchyard) Engineering,NA,L8,Electrical,Engineer
8,Engineering,Scope of work for Electrical Heat Tracing,1,L8,Electrical,Engineer
8,Engineering,Scope of work for cathodic protection,NA,L8,Electrical,Engineer
8,Engineering,"PA, FA and communication system layout",NA,L8,Electrical,Engineer
8,Engineering,Site Supervision (Y/N),NA,L8,Electrical,Engineer
8,Software Capablities,SP3D Modeling (N/U/AS),NA,L8,Electrical,Engineer
8,Software Capablities,Smart Sketch (N/U/AS),NA,L8,Electrical,Engineer
8,Software Capablities,AVEVA E3D (Y/N),NA,L8,Electrical,Engineer
8,Software Capablities,REVIT (Y/N),NA,L8,Electrical,Engineer
8,Software Capablities,Microstation (Y/N),NA,L8,Electrical,Engineer
8,Software Capablities,Plant 3D (Y/N),NA,L8,Electrical,Engineer
8,Software Capablities,AutoCAD (Y/N),NA,L8,Electrical,Engineer
8,3D Modelling ,Grounding,NA,L8,Electrical,Engineer
8,3D Modelling ,Cable Tray,NA,L8,Electrical,Engineer
8,3D Modelling ,Lighting,NA,L8,Electrical,Engineer
8,3D Modelling ,Duct Bank,NA,L8,Electrical,Engineer
8,3D Modelling ,Electrical Equipment,NA,L8,Electrical,Engineer
8,3D Modelling ,PDC,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,One Line Diagrams,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Area Classification Drawings,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Grounding Drawings,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Module Drawings,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Power Drawings,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Cable Tray Drawings,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Duct Bank Drawings,NA,L8,Electrical,Engineer
8,Drafting 2D Layouts,Lighting Drawings,NA,L8,Electrical,Engineer
9,Engineering,Design Calculations,2,L9,Electrical,Engineer
9,Engineering,Specifications and TBA,1,L9,Electrical,Engineer
9,Engineering,Vendor Drawing Review,2,L9,Electrical,Engineer
9,Engineering,Power System Studies using,2,L9,Electrical,Engineer
9,Engineering,Power System Studies using SKM,2,L9,Electrical,Engineer
9,Engineering,LV One Line Diagram,2,L9,Electrical,Engineer
9,Engineering,MV One Line Diagram,1,L9,Electrical,Engineer
9,Engineering,LV Schematics and Wiring Diagrams,2,L9,Electrical,Engineer
9,Engineering,MV Schematics and Wiring Diagrams,1,L9,Electrical,Engineer
9,Engineering,SPEL capabilities,2,L9,Electrical,Engineer
9,Engineering,LV Cable & Conduit Schedule,2,L9,Electrical,Engineer
9,Engineering,MV Cable & Conduit Schedule,2,L9,Electrical,Engineer
9,Engineering,Area Classification,1,L9,Electrical,Engineer
9,Engineering,Electrical Layouts,2,L9,Electrical,Engineer
9,Engineering,Panel Schedules,2,L9,Electrical,Engineer
9,Engineering,PDC Equipment Layout,1,L9,Electrical,Engineer
9,Engineering,Lighting software visual,3,L9,Electrical,Engineer
9,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L9,Electrical,Engineer
9,Engineering,Sub-Station (Switchyard) Engineering,NA,L9,Electrical,Engineer
9,Engineering,Scope of work for Electrical Heat Tracing,2,L9,Electrical,Engineer
9,Engineering,Scope of work for cathodic protection,NA,L9,Electrical,Engineer
9,Engineering,"PA, FA and communication system layout",NA,L9,Electrical,Engineer
9,Engineering,Site Supervision (Y/N),1,L9,Electrical,Engineer
9,Software Capablities,SP3D Modeling (N/U/AS),NA,L9,Electrical,Engineer
9,Software Capablities,Smart Sketch (N/U/AS),NA,L9,Electrical,Engineer
9,Software Capablities,AVEVA E3D (Y/N),NA,L9,Electrical,Engineer
9,Software Capablities,REVIT (Y/N),NA,L9,Electrical,Engineer
9,Software Capablities,Microstation (Y/N),NA,L9,Electrical,Engineer
9,Software Capablities,Plant 3D (Y/N),NA,L9,Electrical,Engineer
9,Software Capablities,AutoCAD (Y/N),NA,L9,Electrical,Engineer
9,3D Modelling ,Grounding,NA,L9,Electrical,Engineer
9,3D Modelling ,Cable Tray,NA,L9,Electrical,Engineer
9,3D Modelling ,Lighting,NA,L9,Electrical,Engineer
9,3D Modelling ,Duct Bank,NA,L9,Electrical,Engineer
9,3D Modelling ,Electrical Equipment,NA,L9,Electrical,Engineer
9,3D Modelling ,PDC,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,One Line Diagrams,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Area Classification Drawings,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Grounding Drawings,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Module Drawings,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Power Drawings,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Cable Tray Drawings,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Duct Bank Drawings,NA,L9,Electrical,Engineer
9,Drafting 2D Layouts,Lighting Drawings,NA,L9,Electrical,Engineer
10,Engineering,Design Calculations,3,L10,Electrical,Engineer
10,Engineering,Specifications and TBA,2,L10,Electrical,Engineer
10,Engineering,Vendor Drawing Review,2,L10,Electrical,Engineer
10,Engineering,Power System Studies using,2,L10,Electrical,Engineer
10,Engineering,Power System Studies using SKM,2,L10,Electrical,Engineer
10,Engineering,LV One Line Diagram,2,L10,Electrical,Engineer
10,Engineering,MV One Line Diagram,2,L10,Electrical,Engineer
10,Engineering,LV Schematics and Wiring Diagrams,3,L10,Electrical,Engineer
10,Engineering,MV Schematics and Wiring Diagrams,2,L10,Electrical,Engineer
10,Engineering,SPEL capabilities,3,L10,Electrical,Engineer
10,Engineering,LV Cable & Conduit Schedule,3,L10,Electrical,Engineer
10,Engineering,MV Cable & Conduit Schedule,2,L10,Electrical,Engineer
10,Engineering,Area Classification,2,L10,Electrical,Engineer
10,Engineering,Electrical Layouts,2,L10,Electrical,Engineer
10,Engineering,Panel Schedules,3,L10,Electrical,Engineer
10,Engineering,PDC Equipment Layout,2,L10,Electrical,Engineer
10,Engineering,Lighting software visual,4,L10,Electrical,Engineer
10,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L10,Electrical,Engineer
10,Engineering,Sub-Station (Switchyard) Engineering,NA,L10,Electrical,Engineer
10,Engineering,Scope of work for Electrical Heat Tracing,2,L10,Electrical,Engineer
10,Engineering,Scope of work for cathodic protection,NA,L10,Electrical,Engineer
10,Engineering,"PA, FA and communication system layout",NA,L10,Electrical,Engineer
10,Engineering,Site Supervision (Y/N),1,L10,Electrical,Engineer
10,Software Capablities,SP3D Modeling (N/U/AS),NA,L10,Electrical,Engineer
10,Software Capablities,Smart Sketch (N/U/AS),NA,L10,Electrical,Engineer
10,Software Capablities,AVEVA E3D (Y/N),NA,L10,Electrical,Engineer
10,Software Capablities,REVIT (Y/N),NA,L10,Electrical,Engineer
10,Software Capablities,Microstation (Y/N),NA,L10,Electrical,Engineer
10,Software Capablities,Plant 3D (Y/N),NA,L10,Electrical,Engineer
10,Software Capablities,AutoCAD (Y/N),NA,L10,Electrical,Engineer
10,3D Modelling ,Grounding,NA,L10,Electrical,Engineer
10,3D Modelling ,Cable Tray,NA,L10,Electrical,Engineer
10,3D Modelling ,Lighting,NA,L10,Electrical,Engineer
10,3D Modelling ,Duct Bank,NA,L10,Electrical,Engineer
10,3D Modelling ,Electrical Equipment,NA,L10,Electrical,Engineer
10,3D Modelling ,PDC,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,One Line Diagrams,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Area Classification Drawings,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Grounding Drawings,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Module Drawings,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Power Drawings,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Cable Tray Drawings,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Duct Bank Drawings,NA,L10,Electrical,Engineer
10,Drafting 2D Layouts,Lighting Drawings,NA,L10,Electrical,Engineer
11,Engineering,Design Calculations,3,L11,Electrical,Engineer
11,Engineering,Specifications and TBA,2,L11,Electrical,Engineer
11,Engineering,Vendor Drawing Review,3,L11,Electrical,Engineer
11,Engineering,Power System Studies using,2,L11,Electrical,Engineer
11,Engineering,Power System Studies using SKM,2,L11,Electrical,Engineer
11,Engineering,LV One Line Diagram,3,L11,Electrical,Engineer
11,Engineering,MV One Line Diagram,2,L11,Electrical,Engineer
11,Engineering,LV Schematics and Wiring Diagrams,3,L11,Electrical,Engineer
11,Engineering,MV Schematics and Wiring Diagrams,2,L11,Electrical,Engineer
11,Engineering,SPEL capabilities,3,L11,Electrical,Engineer
11,Engineering,LV Cable & Conduit Schedule,3,L11,Electrical,Engineer
11,Engineering,MV Cable & Conduit Schedule,3,L11,Electrical,Engineer
11,Engineering,Area Classification,2,L11,Electrical,Engineer
11,Engineering,Electrical Layouts,3,L11,Electrical,Engineer
11,Engineering,Panel Schedules,3,L11,Electrical,Engineer
11,Engineering,PDC Equipment Layout,2,L11,Electrical,Engineer
11,Engineering,Lighting software visual,4,L11,Electrical,Engineer
11,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L11,Electrical,Engineer
11,Engineering,Sub-Station (Switchyard) Engineering,NA,L11,Electrical,Engineer
11,Engineering,Scope of work for Electrical Heat Tracing,3,L11,Electrical,Engineer
11,Engineering,Scope of work for cathodic protection,NA,L11,Electrical,Engineer
11,Engineering,"PA, FA and communication system layout",NA,L11,Electrical,Engineer
11,Engineering,Site Supervision (Y/N),1,L11,Electrical,Engineer
11,Software Capablities,SP3D Modeling (N/U/AS),NA,L11,Electrical,Engineer
11,Software Capablities,Smart Sketch (N/U/AS),NA,L11,Electrical,Engineer
11,Software Capablities,AVEVA E3D (Y/N),NA,L11,Electrical,Engineer
11,Software Capablities,REVIT (Y/N),NA,L11,Electrical,Engineer
11,Software Capablities,Microstation (Y/N),NA,L11,Electrical,Engineer
11,Software Capablities,Plant 3D (Y/N),NA,L11,Electrical,Engineer
11,Software Capablities,AutoCAD (Y/N),NA,L11,Electrical,Engineer
11,3D Modelling ,Grounding,NA,L11,Electrical,Engineer
11,3D Modelling ,Cable Tray,NA,L11,Electrical,Engineer
11,3D Modelling ,Lighting,NA,L11,Electrical,Engineer
11,3D Modelling ,Duct Bank,NA,L11,Electrical,Engineer
11,3D Modelling ,Electrical Equipment,NA,L11,Electrical,Engineer
11,3D Modelling ,PDC,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,One Line Diagrams,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Area Classification Drawings,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Grounding Drawings,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Module Drawings,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Power Drawings,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Cable Tray Drawings,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Duct Bank Drawings,NA,L11,Electrical,Engineer
11,Drafting 2D Layouts,Lighting Drawings,NA,L11,Electrical,Engineer
12,Engineering,Design Calculations,4,L12,Electrical,Engineer
12,Engineering,Specifications and TBA,2,L12,Electrical,Engineer
12,Engineering,Vendor Drawing Review,3,L12,Electrical,Engineer
12,Engineering,Power System Studies using,3,L12,Electrical,Engineer
12,Engineering,Power System Studies using SKM,3,L12,Electrical,Engineer
12,Engineering,LV One Line Diagram,3,L12,Electrical,Engineer
12,Engineering,MV One Line Diagram,2,L12,Electrical,Engineer
12,Engineering,LV Schematics and Wiring Diagrams,3,L12,Electrical,Engineer
12,Engineering,MV Schematics and Wiring Diagrams,2,L12,Electrical,Engineer
12,Engineering,SPEL capabilities,4,L12,Electrical,Engineer
12,Engineering,LV Cable & Conduit Schedule,3,L12,Electrical,Engineer
12,Engineering,MV Cable & Conduit Schedule,3,L12,Electrical,Engineer
12,Engineering,Area Classification,3,L12,Electrical,Engineer
12,Engineering,Electrical Layouts,3,L12,Electrical,Engineer
12,Engineering,Panel Schedules,4,L12,Electrical,Engineer
12,Engineering,PDC Equipment Layout,3,L12,Electrical,Engineer
12,Engineering,Lighting software visual,4,L12,Electrical,Engineer
12,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L12,Electrical,Engineer
12,Engineering,Sub-Station (Switchyard) Engineering,NA,L12,Electrical,Engineer
12,Engineering,Scope of work for Electrical Heat Tracing,3,L12,Electrical,Engineer
12,Engineering,Scope of work for cathodic protection,NA,L12,Electrical,Engineer
12,Engineering,"PA, FA and communication system layout",NA,L12,Electrical,Engineer
12,Engineering,Site Supervision (Y/N),1,L12,Electrical,Engineer
12,Software Capablities,SP3D Modeling (N/U/AS),NA,L12,Electrical,Engineer
12,Software Capablities,Smart Sketch (N/U/AS),NA,L12,Electrical,Engineer
12,Software Capablities,AVEVA E3D (Y/N),NA,L12,Electrical,Engineer
12,Software Capablities,REVIT (Y/N),NA,L12,Electrical,Engineer
12,Software Capablities,Microstation (Y/N),NA,L12,Electrical,Engineer
12,Software Capablities,Plant 3D (Y/N),NA,L12,Electrical,Engineer
12,Software Capablities,AutoCAD (Y/N),NA,L12,Electrical,Engineer
12,3D Modelling ,Grounding,NA,L12,Electrical,Engineer
12,3D Modelling ,Cable Tray,NA,L12,Electrical,Engineer
12,3D Modelling ,Lighting,NA,L12,Electrical,Engineer
12,3D Modelling ,Duct Bank,NA,L12,Electrical,Engineer
12,3D Modelling ,Electrical Equipment,NA,L12,Electrical,Engineer
12,3D Modelling ,PDC,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,One Line Diagrams,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Area Classification Drawings,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Grounding Drawings,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Module Drawings,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Power Drawings,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Cable Tray Drawings,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Duct Bank Drawings,NA,L12,Electrical,Engineer
12,Drafting 2D Layouts,Lighting Drawings,NA,L12,Electrical,Engineer
13,Engineering,Design Calculations,4,L13,Electrical,Engineer
13,Engineering,Specifications and TBA,3,L13,Electrical,Engineer
13,Engineering,Vendor Drawing Review,3,L13,Electrical,Engineer
13,Engineering,Power System Studies using,3,L13,Electrical,Engineer
13,Engineering,Power System Studies using SKM,3,L13,Electrical,Engineer
13,Engineering,LV One Line Diagram,3,L13,Electrical,Engineer
13,Engineering,MV One Line Diagram,3,L13,Electrical,Engineer
13,Engineering,LV Schematics and Wiring Diagrams,4,L13,Electrical,Engineer
13,Engineering,MV Schematics and Wiring Diagrams,3,L13,Electrical,Engineer
13,Engineering,SPEL capabilities,4,L13,Electrical,Engineer
13,Engineering,LV Cable & Conduit Schedule,4,L13,Electrical,Engineer
13,Engineering,MV Cable & Conduit Schedule,4,L13,Electrical,Engineer
13,Engineering,Area Classification,3,L13,Electrical,Engineer
13,Engineering,Electrical Layouts,4,L13,Electrical,Engineer
13,Engineering,Panel Schedules,4,L13,Electrical,Engineer
13,Engineering,PDC Equipment Layout,3,L13,Electrical,Engineer
13,Engineering,Lighting software visual,4,L13,Electrical,Engineer
13,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L13,Electrical,Engineer
13,Engineering,Sub-Station (Switchyard) Engineering,NA,L13,Electrical,Engineer
13,Engineering,Scope of work for Electrical Heat Tracing,4,L13,Electrical,Engineer
13,Engineering,Scope of work for cathodic protection,NA,L13,Electrical,Engineer
13,Engineering,"PA, FA and communication system layout",NA,L13,Electrical,Engineer
13,Engineering,Site Supervision (Y/N),2,L13,Electrical,Engineer
13,Software Capablities,SP3D Modeling (N/U/AS),NA,L13,Electrical,Engineer
13,Software Capablities,Smart Sketch (N/U/AS),NA,L13,Electrical,Engineer
13,Software Capablities,AVEVA E3D (Y/N),NA,L13,Electrical,Engineer
13,Software Capablities,REVIT (Y/N),NA,L13,Electrical,Engineer
13,Software Capablities,Microstation (Y/N),NA,L13,Electrical,Engineer
13,Software Capablities,Plant 3D (Y/N),NA,L13,Electrical,Engineer
13,Software Capablities,AutoCAD (Y/N),NA,L13,Electrical,Engineer
13,3D Modelling ,Grounding,NA,L13,Electrical,Engineer
13,3D Modelling ,Cable Tray,NA,L13,Electrical,Engineer
13,3D Modelling ,Lighting,NA,L13,Electrical,Engineer
13,3D Modelling ,Duct Bank,NA,L13,Electrical,Engineer
13,3D Modelling ,Electrical Equipment,NA,L13,Electrical,Engineer
13,3D Modelling ,PDC,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,One Line Diagrams,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Area Classification Drawings,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Grounding Drawings,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Module Drawings,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Power Drawings,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Cable Tray Drawings,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Duct Bank Drawings,NA,L13,Electrical,Engineer
13,Drafting 2D Layouts,Lighting Drawings,NA,L13,Electrical,Engineer
14,Engineering,Design Calculations,4,L14,Electrical,Engineer
14,Engineering,Specifications and TBA,3,L14,Electrical,Engineer
14,Engineering,Vendor Drawing Review,4,L14,Electrical,Engineer
14,Engineering,Power System Studies using,3,L14,Electrical,Engineer
14,Engineering,Power System Studies using SKM,3,L14,Electrical,Engineer
14,Engineering,LV One Line Diagram,4,L14,Electrical,Engineer
14,Engineering,MV One Line Diagram,3,L14,Electrical,Engineer
14,Engineering,LV Schematics and Wiring Diagrams,4,L14,Electrical,Engineer
14,Engineering,MV Schematics and Wiring Diagrams,3,L14,Electrical,Engineer
14,Engineering,SPEL capabilities,4,L14,Electrical,Engineer
14,Engineering,LV Cable & Conduit Schedule,4,L14,Electrical,Engineer
14,Engineering,MV Cable & Conduit Schedule,4,L14,Electrical,Engineer
14,Engineering,Area Classification,4,L14,Electrical,Engineer
14,Engineering,Electrical Layouts,4,L14,Electrical,Engineer
14,Engineering,Panel Schedules,4,L14,Electrical,Engineer
14,Engineering,PDC Equipment Layout,4,L14,Electrical,Engineer
14,Engineering,Lighting software visual,4,L14,Electrical,Engineer
14,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L14,Electrical,Engineer
14,Engineering,Sub-Station (Switchyard) Engineering,NA,L14,Electrical,Engineer
14,Engineering,Scope of work for Electrical Heat Tracing,4,L14,Electrical,Engineer
14,Engineering,Scope of work for cathodic protection,NA,L14,Electrical,Engineer
14,Engineering,"PA, FA and communication system layout",NA,L14,Electrical,Engineer
14,Engineering,Site Supervision (Y/N),2,L14,Electrical,Engineer
14,Software Capablities,SP3D Modeling (N/U/AS),NA,L14,Electrical,Engineer
14,Software Capablities,Smart Sketch (N/U/AS),NA,L14,Electrical,Engineer
14,Software Capablities,AVEVA E3D (Y/N),NA,L14,Electrical,Engineer
14,Software Capablities,REVIT (Y/N),NA,L14,Electrical,Engineer
14,Software Capablities,Microstation (Y/N),NA,L14,Electrical,Engineer
14,Software Capablities,Plant 3D (Y/N),NA,L14,Electrical,Engineer
14,Software Capablities,AutoCAD (Y/N),NA,L14,Electrical,Engineer
14,3D Modelling ,Grounding,NA,L14,Electrical,Engineer
14,3D Modelling ,Cable Tray,NA,L14,Electrical,Engineer
14,3D Modelling ,Lighting,NA,L14,Electrical,Engineer
14,3D Modelling ,Duct Bank,NA,L14,Electrical,Engineer
14,3D Modelling ,Electrical Equipment,NA,L14,Electrical,Engineer
14,3D Modelling ,PDC,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,One Line Diagrams,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Wiring Diagrams & Schematics,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Area Classification Drawings,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Grounding Drawings,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Module Drawings,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Power Drawings,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Cable Tray Drawings,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Duct Bank Drawings,NA,L14,Electrical,Engineer
14,Drafting 2D Layouts,Lighting Drawings,NA,L14,Electrical,Engineer
15,Engineering,Design Calculations,4,L15,Electrical,Engineer
15,Engineering,Specifications and TBA,4,L15,Electrical,Engineer
15,Engineering,Vendor Drawing Review,4,L15,Electrical,Engineer
15,Engineering,Power System Studies using,4,L15,Electrical,Engineer
15,Engineering,Power System Studies using SKM,4,L15,Electrical,Engineer
15,Engineering,LV One Line Diagram,4,L15,Electrical,Engineer
15,Engineering,MV One Line Diagram,4,L15,Electrical,Engineer
15,Engineering,LV Schematics and Wiring Diagrams,4,L15,Electrical,Engineer
15,Engineering,MV Schematics and Wiring Diagrams,4,L15,Electrical,Engineer
15,Engineering,SPEL capabilities,4,L15,Electrical,Engineer
15,Engineering,LV Cable & Conduit Schedule,4,L15,Electrical,Engineer
15,Engineering,MV Cable & Conduit Schedule,4,L15,Electrical,Engineer
15,Engineering,Area Classification,4,L15,Electrical,Engineer
15,Engineering,Electrical Layouts,4,L15,Electrical,Engineer
15,Engineering,Panel Schedules,4,L15,Electrical,Engineer
15,Engineering,PDC Equipment Layout,4,L15,Electrical,Engineer
15,Engineering,Lighting software visual,4,L15,Electrical,Engineer
15,Engineering,AVEVA Engineering capabilities  (Y/N),NA,L15,Electrical,Engineer
15,Engineering,Sub-Station (Switchyard) Engineering,NA,L15,Electrical,Engineer
15,Engineering,Scope of work for Electrical Heat Tracing,4,L15,Electrical,Engineer
15,Engineering,Scope of work for cathodic protection,NA,L15,Electrical,Engineer
15,Engineering,"PA, FA and communication system layout",NA,L15,Electrical,Engineer
15,Engineering,Site Supervision (Y/N),2,L15,Electrical,Engineer
15,Software Capablities,SP3D Modeling (N/U/AS),NA,L15,Electrical,Engineer
15,Software Capablities,Smart Sketch (N/U/AS),NA,L15,Electrical,Engineer
15,Software Capablities,AVEVA E3D (Y/N),NA,L15,Electrical,Engineer
15,Software Capablities,REVIT (Y/N),NA,L15,Electrical,Engineer
15,Software Capablities,Microstation (Y/N),NA,L15,Electrical,Engineer
15,Software Capablities,Plant 3D (Y/N),NA,L15,Electrical,Engineer
15,Software Capablities,AutoCAD (Y/N),NA,L15,Electrical,Engineer
15,3D Modelling ,Grounding,NA,L15,Electrical,Engineer
15,3D Modelling ,Cable Tray,NA,L15,Electrical,Engineer
15,3D Modelling ,Lighting,NA,L15,Electrical,Engineer
