Level,Skill,Subskill,Value,LevelKey,Discipline,Role
9,Fixed Equipment,Heaters & Furnaces,1,L9,Piping Design,Designer
9,Fixed Equipment,Reactors,2,L9,Piping Design,Designer
9,Fixed Equipment,S & T Exchagers,2,L9,Piping Design,Designer
9,Fixed Equipment,Spherical Storage Tanks,2,L9,Piping Design,Designer
9,Fixed Equipment,Steam Ejectors & Condensers,2,L9,Piping Design,Designer
9,Fixed Equipment,Thermal Oxidizers,2,L9,Piping Design,Designer
9,Fixed Equipment,Towers / Columns,1,L9,Piping Design,Designer
9,Fixed Equipment,Storage Tanks,2,L9,Piping Design,Designer
9,Fixed Equipment,Storage Bullets,2,L9,Piping Design,Designer
9,Piping,Lined Pipe,1,L9,Piping Design,Designer
9,Piping,Metalic Piping,2,L9,Piping Design,Designer
9,Piping,Non-Metalic Piping,2,L9,Piping Design,Designer
9,Piping,Alloy Steel,2,L9,Piping Design,Designer
9,Rotary Equipments,Air Compressors,1,L9,Piping Design,Designer
9,Rotary Equipments,ANSI Pumps,2,L9,Piping Design,Designer
9,Rotary Equipments,API Centrifugal Pumps,2,L9,Piping Design,Designer
9,Rotary Equipments,Centrifugal Compressors,2,L9,Piping Design,Designer
9,Rotary Equipments,FD and ID Fans / Blowers,2,L9,Piping Design,Designer
9,Rotary Equipments,Positive Displacement Pumps,2,L9,Piping Design,Designer
9,Rotary Equipments,Reciprocating Compressors,1,L9,Piping Design,Designer
9,Rotary Equipments,Steam Turbines,1,L9,Piping Design,Designer
9,Softwares,AutoCad,4,L9,Piping Design,Designer
9,Softwares,Cadworx,1,L9,Piping Design,Designer
9,Softwares,E3D,1,L9,Piping Design,Designer
9,Softwares,LFM,2,L9,Piping Design,Designer
9,Softwares,Microstation,3,L9,Piping Design,Designer
9,Softwares,PDMS,NA,L9,Piping Design,Designer
9,Softwares,PDS-Plant Design System,NA,L9,Piping Design,Designer
9,Softwares,Plant 3D,2,L9,Piping Design,Designer
9,Softwares,S3D,3,L9,Piping Design,Designer
9,Softwares,SPR- Smart Plant Review,2,L9,Piping Design,Designer
9,Softwares,Plant Stream,2,L9,Piping Design,Designer
9,Softwares,I-Construct,2,L9,Piping Design,Designer
10,Arrangements,Boiler Unit,2,L10,Piping Design,Designer
10,Arrangements,Flare Unit,3,L10,Piping Design,Designer
10,Arrangements,Hygnic Piping,NA,L10,Piping Design,Designer
10,Arrangements,ISBL / OSBL Units,3,L10,Piping Design,Designer
10,Arrangements,ISBL Process Units,3,L10,Piping Design,Designer
10,Arrangements,Overall Plot Plan,3,L10,Piping Design,Designer
10,Arrangements,Pipe Rack,3,L10,Piping Design,Designer
10,Arrangements,Plan Building,3,L10,Piping Design,Designer
10,Arrangements,Tank Farm,3,L10,Piping Design,Designer
10,Arrangements,Technological Structure,3,L10,Piping Design,Designer
10,Arrangements,Unit Plot Plan,3,L10,Piping Design,Designer
10,Arrangements,Loading Arms & Racks,3,L10,Piping Design,Designer
10,Arrangements,Packaged Systems (Skid),3,L10,Piping Design,Designer
10,Arrangements,Utilities,3,L10,Piping Design,Designer
10,Fixed Equipment,Air Coolers,2,L10,Piping Design,Designer
10,Fixed Equipment,Compact Block & Plate Exchanger,2,L10,Piping Design,Designer
10,Fixed Equipment,Cooling Towers,2,L10,Piping Design,Designer
10,Fixed Equipment,Desuperheaters,2,L10,Piping Design,Designer
10,Fixed Equipment,Vessel ,2,L10,Piping Design,Designer
10,Fixed Equipment,Flares,2,L10,Piping Design,Designer
10,Fixed Equipment,Heaters & Furnaces,1,L10,Piping Design,Designer
10,Fixed Equipment,Reactors,2,L10,Piping Design,Designer
10,Fixed Equipment,S & T Exchagers,2,L10,Piping Design,Designer
10,Fixed Equipment,Spherical Storage Tanks,2,L10,Piping Design,Designer
10,Fixed Equipment,Steam Ejectors & Condensers,2,L10,Piping Design,Designer
10,Fixed Equipment,Thermal Oxidizers,2,L10,Piping Design,Designer
10,Fixed Equipment,Towers / Columns,1,L10,Piping Design,Designer
10,Fixed Equipment,Storage Tanks,2,L10,Piping Design,Designer
10,Fixed Equipment,Storage Bullets,2,L10,Piping Design,Designer
10,Piping,Lined Pipe,1,L10,Piping Design,Designer
10,Piping,Metalic Piping,2,L10,Piping Design,Designer
10,Piping,Non-Metalic Piping,2,L10,Piping Design,Designer
10,Piping,Alloy Steel,2,L10,Piping Design,Designer
10,Rotary Equipments,Air Compressors,1,L10,Piping Design,Designer
10,Rotary Equipments,ANSI Pumps,2,L10,Piping Design,Designer
10,Rotary Equipments,API Centrifugal Pumps,2,L10,Piping Design,Designer
10,Rotary Equipments,Centrifugal Compressors,2,L10,Piping Design,Designer
10,Rotary Equipments,FD and ID Fans / Blowers,2,L10,Piping Design,Designer
10,Rotary Equipments,Positive Displacement Pumps,2,L10,Piping Design,Designer
10,Rotary Equipments,Reciprocating Compressors,1,L10,Piping Design,Designer
10,Rotary Equipments,Steam Turbines,1,L10,Piping Design,Designer
10,Softwares,AutoCad,4,L10,Piping Design,Designer
10,Softwares,Cadworx,1,L10,Piping Design,Designer
10,Softwares,E3D,1,L10,Piping Design,Designer
10,Softwares,LFM,2,L10,Piping Design,Designer
10,Softwares,Microstation,3,L10,Piping Design,Designer
10,Softwares,PDMS,NA,L10,Piping Design,Designer
10,Softwares,PDS-Plant Design System,NA,L10,Piping Design,Designer
10,Softwares,Plant 3D,2,L10,Piping Design,Designer
10,Softwares,S3D,3,L10,Piping Design,Designer
10,Softwares,SPR- Smart Plant Review,2,L10,Piping Design,Designer
10,Softwares,Plant Stream,2,L10,Piping Design,Designer
10,Softwares,I-Construct,2,L10,Piping Design,Designer
11,Arrangements,Boiler Unit,2,L11,Piping Design,Designer
11,Arrangements,Flare Unit,3,L11,Piping Design,Designer
11,Arrangements,Hygnic Piping,NA,L11,Piping Design,Designer
11,Arrangements,ISBL / OSBL Units,3,L11,Piping Design,Designer
11,Arrangements,ISBL Process Units,3,L11,Piping Design,Designer
11,Arrangements,Overall Plot Plan,3,L11,Piping Design,Designer
11,Arrangements,Pipe Rack,3,L11,Piping Design,Designer
11,Arrangements,Plan Building,3,L11,Piping Design,Designer
11,Arrangements,Tank Farm,3,L11,Piping Design,Designer
11,Arrangements,Technological Structure,3,L11,Piping Design,Designer
11,Arrangements,Unit Plot Plan,3,L11,Piping Design,Designer
11,Arrangements,Loading Arms & Racks,3,L11,Piping Design,Designer
11,Arrangements,Packaged Systems (Skid),3,L11,Piping Design,Designer
11,Arrangements,Utilities,3,L11,Piping Design,Designer
11,Fixed Equipment,Air Coolers,2,L11,Piping Design,Designer
11,Fixed Equipment,Compact Block & Plate Exchanger,2,L11,Piping Design,Designer
11,Fixed Equipment,Cooling Towers,2,L11,Piping Design,Designer
11,Fixed Equipment,Desuperheaters,2,L11,Piping Design,Designer
11,Fixed Equipment,Vessel ,2,L11,Piping Design,Designer
11,Fixed Equipment,Flares,2,L11,Piping Design,Designer
11,Fixed Equipment,Heaters & Furnaces,1,L11,Piping Design,Designer
11,Fixed Equipment,Reactors,2,L11,Piping Design,Designer
11,Fixed Equipment,S & T Exchagers,2,L11,Piping Design,Designer
11,Fixed Equipment,Spherical Storage Tanks,2,L11,Piping Design,Designer
11,Fixed Equipment,Steam Ejectors & Condensers,2,L11,Piping Design,Designer
11,Fixed Equipment,Thermal Oxidizers,2,L11,Piping Design,Designer
11,Fixed Equipment,Towers / Columns,2,L11,Piping Design,Designer
11,Fixed Equipment,Storage Tanks,2,L11,Piping Design,Designer
11,Fixed Equipment,Storage Bullets,2,L11,Piping Design,Designer
11,Piping,Lined Pipe,2,L11,Piping Design,Designer
11,Piping,Metalic Piping,2,L11,Piping Design,Designer
11,Piping,Non-Metalic Piping,2,L11,Piping Design,Designer
11,Piping,Alloy Steel,2,L11,Piping Design,Designer
11,Rotary Equipments,Air Compressors,3,L11,Piping Design,Designer
11,Rotary Equipments,ANSI Pumps,3,L11,Piping Design,Designer
11,Rotary Equipments,API Centrifugal Pumps,3,L11,Piping Design,Designer
11,Rotary Equipments,Centrifugal Compressors,2,L11,Piping Design,Designer
11,Rotary Equipments,FD and ID Fans / Blowers,3,L11,Piping Design,Designer
11,Rotary Equipments,Positive Displacement Pumps,2,L11,Piping Design,Designer
11,Rotary Equipments,Reciprocating Compressors,2,L11,Piping Design,Designer
11,Rotary Equipments,Steam Turbines,2,L11,Piping Design,Designer
11,Softwares,AutoCad,4,L11,Piping Design,Designer
11,Softwares,Cadworx,1,L11,Piping Design,Designer
11,Softwares,E3D,1,L11,Piping Design,Designer
11,Softwares,LFM,2,L11,Piping Design,Designer
11,Softwares,Microstation,3,L11,Piping Design,Designer
11,Softwares,PDMS,NA,L11,Piping Design,Designer
11,Softwares,PDS-Plant Design System,NA,L11,Piping Design,Designer
11,Softwares,Plant 3D,2,L11,Piping Design,Designer
11,Softwares,S3D,3,L11,Piping Design,Designer
11,Softwares,SPR- Smart Plant Review,2,L11,Piping Design,Designer
11,Softwares,Plant Stream,2,L11,Piping Design,Designer
11,Softwares,I-Construct,2,L11,Piping Design,Designer
12,Arrangements,Boiler Unit,2,L12,Piping Design,Designer
12,Arrangements,Flare Unit,3,L12,Piping Design,Designer
12,Arrangements,Hygnic Piping,NA,L12,Piping Design,Designer
12,Arrangements,ISBL / OSBL Units,3,L12,Piping Design,Designer
12,Arrangements,ISBL Process Units,3,L12,Piping Design,Designer
12,Arrangements,Overall Plot Plan,3,L12,Piping Design,Designer
12,Arrangements,Pipe Rack,3,L12,Piping Design,Designer
12,Arrangements,Plan Building,3,L12,Piping Design,Designer
12,Arrangements,Tank Farm,3,L12,Piping Design,Designer
12,Arrangements,Technological Structure,3,L12,Piping Design,Designer
12,Arrangements,Unit Plot Plan,3,L12,Piping Design,Designer
12,Arrangements,Loading Arms & Racks,3,L12,Piping Design,Designer
12,Arrangements,Packaged Systems (Skid),3,L12,Piping Design,Designer
12,Arrangements,Utilities,3,L12,Piping Design,Designer
12,Fixed Equipment,Air Coolers,3,L12,Piping Design,Designer
12,Fixed Equipment,Compact Block & Plate Exchanger,3,L12,Piping Design,Designer
12,Fixed Equipment,Cooling Towers,3,L12,Piping Design,Designer
12,Fixed Equipment,Desuperheaters,3,L12,Piping Design,Designer
12,Fixed Equipment,Vessel ,3,L12,Piping Design,Designer
12,Fixed Equipment,Flares,2,L12,Piping Design,Designer
12,Fixed Equipment,Heaters & Furnaces,2,L12,Piping Design,Designer
12,Fixed Equipment,Reactors,2,L12,Piping Design,Designer
12,Fixed Equipment,S & T Exchagers,3,L12,Piping Design,Designer
12,Fixed Equipment,Spherical Storage Tanks,3,L12,Piping Design,Designer
12,Fixed Equipment,Steam Ejectors & Condensers,2,L12,Piping Design,Designer
12,Fixed Equipment,Thermal Oxidizers,2,L12,Piping Design,Designer
12,Fixed Equipment,Towers / Columns,3,L12,Piping Design,Designer
12,Fixed Equipment,Storage Tanks,3,L12,Piping Design,Designer
12,Fixed Equipment,Storage Bullets,2,L12,Piping Design,Designer
12,Piping,Lined Pipe,3,L12,Piping Design,Designer
12,Piping,Metalic Piping,3,L12,Piping Design,Designer
12,Piping,Non-Metalic Piping,3,L12,Piping Design,Designer
12,Piping,Alloy Steel,3,L12,Piping Design,Designer
12,Rotary Equipments,Air Compressors,3,L12,Piping Design,Designer
12,Rotary Equipments,ANSI Pumps,3,L12,Piping Design,Designer
12,Rotary Equipments,API Centrifugal Pumps,3,L12,Piping Design,Designer
12,Rotary Equipments,Centrifugal Compressors,2,L12,Piping Design,Designer
12,Rotary Equipments,FD and ID Fans / Blowers,3,L12,Piping Design,Designer
12,Rotary Equipments,Positive Displacement Pumps,2,L12,Piping Design,Designer
12,Rotary Equipments,Reciprocating Compressors,2,L12,Piping Design,Designer
12,Rotary Equipments,Steam Turbines,2,L12,Piping Design,Designer
12,Softwares,AutoCad,4,L12,Piping Design,Designer
12,Softwares,Cadworx,1,L12,Piping Design,Designer
12,Softwares,E3D,1,L12,Piping Design,Designer
12,Softwares,LFM,3,L12,Piping Design,Designer
12,Softwares,Microstation,3,L12,Piping Design,Designer
12,Softwares,PDMS,NA,L12,Piping Design,Designer
12,Softwares,PDS-Plant Design System,NA,L12,Piping Design,Designer
12,Softwares,Plant 3D,2,L12,Piping Design,Designer
12,Softwares,S3D,3,L12,Piping Design,Designer
12,Softwares,SPR- Smart Plant Review,3,L12,Piping Design,Designer
12,Softwares,Plant Stream,2,L12,Piping Design,Designer
12,Softwares,I-Construct,2,L12,Piping Design,Designer
13,Arrangements,Boiler Unit,4,L13,Piping Design,Designer
13,Arrangements,Flare Unit,4,L13,Piping Design,Designer
13,Arrangements,Hygnic Piping,2,L13,Piping Design,Designer
