Level,Skill,Subskill,Value,LevelKey,Discipline,Role
12,Software Skills , Autocad5,3,L12,Process,Designer
12,Software Skills , Drafting Microstation,3,L12,Process,Designer
12,Software Skills , PDS-2D,3,L12,Process,Designer
12,Software Skills , PDS-2D6,3,L12,Process,Designer
12,Software Skills , SMARTPLANT,3,L12,Process,Designer
12,Software Skills , SMARTPLANT7,3,L12,Process,Designer
12,Software Skills , Aveva Drafting ,3,L12,Process,Designer
12,Software Skills , Aveva Database,3,L12,Process,Designer
13,Deliverables , PFD / HMB / Process Description,NA,L13,Process,Designer
13,Deliverables , Process Design Basis,NA,L13,Process,Designer
13,Deliverables , Hazardous Source List,NA,L13,Process,Designer
13,Deliverables , Cause &  Effect / Control Narrative,NA,L13,Process,Designer
13,Deliverables , Equipment List,NA,L13,Process,Designer
13,Deliverables , Utility Summary,NA,L13,Process,Designer
13,Deliverables , Emission Summary,NA,L13,Process,Designer
13,Deliverables , Line list / DPDT,NA,L13,Process,Designer
13,Deliverables , Slug Flow Analysis,NA,L13,Process,Designer
13,Deliverables , P&ID Preparation,NA,L13,Process,Designer
13,Deliverables , Hydraulics Pumps,NA,L13,Process,Designer
13,Deliverables , Vessel Sizing,NA,L13,Process,Designer
13,Deliverables , Line sizing,NA,L13,Process,Designer
13,Deliverables , PDS Inst. - IPDS,NA,L13,Process,Designer
13,Deliverables , Proces Datasheets,NA,L13,Process,Designer
13,Deliverables , PSV Calculation,NA,L13,Process,Designer
13,Deliverables , Op. Manual,NA,L13,Process,Designer
13,Deliverables , Thermal datasheet Heat Exchanger ,NA,L13,Process,Designer
13,Activities , Vendor document review,NA,L13,Process,Designer
13,Activities , Model review,NA,L13,Process,Designer
13,Activities , Hazop Particpation,NA,L13,Process,Designer
13,Column3,,NA,L13,Process,Designer
13,Software Skills , simulation - Petrosim,NA,L13,Process,Designer
13,Column4,,NA,L13,Process,Designer
13,Software Skills , Simulation - Pro-II,NA,L13,Process,Designer
13,Software Skills , Simulation - Promax,NA,L13,Process,Designer
13,Software Skills , Navisworks,NA,L13,Process,Designer
13,Software Skills , Flarenet,NA,L13,Process,Designer
13,Software Skills , Autocad,3,L13,Process,Designer
13,Software Skills , Autocad5,3,L13,Process,Designer
13,Software Skills , Drafting Microstation,3,L13,Process,Designer
13,Software Skills , PDS-2D,3,L13,Process,Designer
13,Software Skills , PDS-2D6,3,L13,Process,Designer
13,Software Skills , SMARTPLANT,3,L13,Process,Designer
13,Software Skills , SMARTPLANT7,3,L13,Process,Designer
13,Software Skills , Aveva Drafting ,3,L13,Process,Designer
13,Software Skills , Aveva Database,3,L13,Process,Designer
14,Deliverables , PFD / HMB / Process Description,NA,L14,Process,Designer
14,Deliverables , Process Design Basis,NA,L14,Process,Designer
14,Deliverables , Hazardous Source List,NA,L14,Process,Designer
14,Deliverables , Cause &  Effect / Control Narrative,NA,L14,Process,Designer
14,Deliverables , Equipment List,NA,L14,Process,Designer
14,Deliverables , Utility Summary,NA,L14,Process,Designer
